timestamp,day,hour,department,district,full_address,A,district_code,B,address,cornerAddress,vehiculeType1,responsability,C,D,E,F,status,G,H,I,J,K,L,M,N,O,P,Q,address,latitude,longitude,season
21/08/2013 23:45,21/08/2013,23:45,75,114,"110, AVENUE DENFERT ROCH",,,,"110, AVENUE DENFERT ROCH, 75014 Paris",,Bus,RUN AWAY,,,,,Pi̩to,BL,RUN AWAY,,,,,,,,,,"110, AVENUE DENFERT ROCH, 75014 Paris",48.834876,2.3326745,summer
12/05/2012 20:40,12/05/2012,20:40,75,114,"34, AVENUE DU GENERAL LE",,,,"34, AVENUE DU GENERAL LE, 75014 Paris",,Moto50-125,RESPONSIBLE,VL,VICTIM,,,Cond,Indem,VICTIM,Cond,Indem,RESPONSIBLE,Pass,BL,RESPONSIBLE,,,,"34, AVENUE DU GENERAL LE, 75014 Paris",48.8316446,2.3298355,spring
23/02/2013 07:10,23/02/2013,07:10,75,114,"71, AVENUE DU GENERAL LE",,,,"71, AVENUE DU GENERAL LE, 75014 Paris",,Scoo<=50,RESPONSIBLE,VL,RUN AWAY,,,Cond,BL,RESPONSIBLE,,,,,,,,,,"71, AVENUE DU GENERAL LE, 75014 Paris",48.8283224,2.3278817,winter
02/09/2013 10:40,02/09/2013,10:40,75,114,"80, AVENUE DU GENERAL LE",,,,"80, AVENUE DU GENERAL LE, 75014 Paris",,"PL>7,5",RESPONSIBLE,VL,VICTIM,,,Cond,BL,VICTIM,Cond,Indem,RESPONSIBLE,,,,,,,"80, AVENUE DU GENERAL LE, 75014 Paris",48.8291294,2.3273885,summer
09/01/2013 10:10,09/01/2013,10:10,75,114,"16, RUE CHARLES DIVRY",,,,"16, RUE CHARLES DIVRY, 75014 Paris",,Cyclo,RESPONSIBLE,,,,,Cond,BL,RESPONSIBLE,,,,,,,,,,"16, RUE CHARLES DIVRY, 75014 Paris",48.8334065,2.3267404,winter
14/11/2012 18:45,14/11/2012,18:45,75,114,"6, VILLA MERIDIENNE",,,,"6, VILLA MERIDIENNE, 75014 Paris",,Moto>125,RESPONSIBLE,,,,,Cond,BH,RESPONSIBLE,,,,,,,,,,"6, VILLA MERIDIENNE, 75014 Paris",48.8256115,2.3362351,autumn
17/08/2013 18:55,17/08/2013,18:55,75,114,"02, AVENUE DE LA SIBELLE",,,,"02, AVENUE DE LA SIBELLE, 75014 Paris",,VL,RESPONSIBLE,,,,,Cond,Indem,RESPONSIBLE,Pi̩to,BL,RESPONSIBLE,,,,,,,"02, AVENUE DE LA SIBELLE, 75014 Paris",48.8269052,2.3386103,summer
20/11/2012 15:05,20/11/2012,15:05,75,114,"244, BOULEVARD RASPAIL",,,,"244, BOULEVARD RASPAIL, 75014 Paris",,Scoo<=50,RESPONSIBLE,VL,VICTIM,,,Cond,BL,RESPONSIBLE,Cond,Indem,VICTIM,,,,,,,"244, BOULEVARD RASPAIL, 75014 Paris",48.8383172,2.3304558,autumn
01/05/2012 10:50,01/05/2012,10:50,75,114,"253, BOULEVARD RASPAIL",,,,"253, BOULEVARD RASPAIL, 75014 Paris",,VU,RESPONSIBLE,Scoo50-125,VICTIM,Scoo50-125,VICTIM,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,Cond,Indem,VICTIM,,,,"253, BOULEVARD RASPAIL, 75014 Paris",48.83813010000001,2.3313277,spring
11/01/2012 19:45,11/01/2012,19:45,75,114,"261, BOULEVARD RASPAIL",,,,"261, BOULEVARD RASPAIL, 75014 Paris",,VL,RESPONSIBLE,Cyclo,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"261, BOULEVARD RASPAIL, 75014 Paris",48.8371852,2.331692,winter
10/10/2012 09:55,10/10/2012,09:55,75,114,"280, BOULEVARD RASPAIL",,,,"280, BOULEVARD RASPAIL, 75014 Paris",,Scoo>125,RESPONSIBLE,VL,VICTIM,,,Cond,BL,RESPONSIBLE,Cond,Indem,VICTIM,,,,,,,"280, BOULEVARD RASPAIL, 75014 Paris",48.8357001,2.3316087,autumn
22/11/2013 09:15,22/11/2013,09:15,75,114,"100, BOULEVARD ARAGO",,,,"100, BOULEVARD ARAGO, 75014 Paris",,VU,RESPONSIBLE,Moto>125,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BH,VICTIM,,,,,,,"100, BOULEVARD ARAGO, 75014 Paris",48.8348431,2.3349943,autumn
03/12/2013 16:54,03/12/2013,16:54,75,115,"56, AVENUE DU MAINE",,1_75114_4104,,"56, AVENUE DU MAINE, 75015 Paris",RUE DU COMMANDANT RENE MOUCHOTTE,VL,RUN AWAY,,,,,Pi̩to,BL,RUN AWAY,,,,,,,,,,"56, AVENUE DU MAINE, 75015 Paris",48.8405624,2.3213731,autumn
23/08/2012 02:15,23/08/2012,02:15,75,115,"16, RUE BALARD",,1_75115_1015,,"16, RUE BALARD, 75015 Paris",PLACE DE LA MONTAGNE DU GOULET,Scoo50-125,RESPONSIBLE,VL,RUN AWAY,,,Cond,Indem,RESPONSIBLE,Pass,BL,RESPONSIBLE,,,,,,,"16, RUE BALARD, 75015 Paris",48.84458710000001,2.2770206,summer
02/04/2013 15:25,02/04/2013,15:25,75,115,"1, RUE BALARD",,1_75115_1017,,"1, RUE BALARD, 75015 Paris",RD POINT DU PONT MIRABEAU,VL,RESPONSIBLE,Bus,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,Indem,VICTIM,Pass,BL,VICTIM,,,,"1, RUE BALARD, 75015 Paris",48.8457355,2.2770524,spring
26/05/2013 19:45,26/05/2013,19:45,75,115,"15, RUE DE LA CONVENTION",,1_75115_1084,,"15, RUE DE LA CONVENTION, 75015 Paris",RUE AUGUSTE VITU,Scoo50-125,RESPONSIBLE,,,,,Cond,BL,RESPONSIBLE,Pi̩to,BL,RESPONSIBLE,,,,,,,"15, RUE DE LA CONVENTION, 75015 Paris",48.84534300000001,2.2787911,spring
17/06/2013 15:40,17/06/2013,15:40,75,115,"27, RUE CAUCHY",,1_75115_1112,,"27, RUE CAUCHY, 75015 Paris",RUE GUTENBERG,VL,RESPONSIBLE,,,,,Cond,Indem,RESPONSIBLE,Pi̩to,BL,RESPONSIBLE,,,,,,,"27, RUE CAUCHY, 75015 Paris",48.8418466,2.2792781,spring
23/03/2013 21:50,23/03/2013,21:50,75,115,"1, RUE DE JAVEL",,1_75115_1115,,"1, RUE DE JAVEL, 75015 Paris",QUAI ANDRE CITROEN,Moto>125,RESPONSIBLE,Scoo50-125,VICTIM,,,Cond,BH,RESPONSIBLE,Cond,Indem,VICTIM,,,,,,,"1, RUE DE JAVEL, 75015 Paris",48.8471772,2.2794628,spring
20/12/2013 19:45,20/12/2013,19:45,75,115,"26, AVENUE EMILE ZOLA",,1_75115_1209,,"26, AVENUE EMILE ZOLA, 75015 Paris",RUE DE JAVEL,Scoo50-125,RESPONSIBLE,,,,,Cond,BL,RESPONSIBLE,,,,,,,,,,"26, AVENUE EMILE ZOLA, 75015 Paris",48.84617369999999,2.2805264,autumn
29/12/2012 17:15,29/12/2012,17:15,75,115,"121, AVENUE FELIX FAURE",,1_75115_1234,,"121, AVENUE FELIX FAURE, 75015 Paris",RUE VASCO DE GAMA,VL,RESPONSIBLE,,,,,Cond,Indem,RESPONSIBLE,Pi̩to,BL,RESPONSIBLE,,,,,,,"121, AVENUE FELIX FAURE, 75015 Paris",48.838049,2.2812824,winter
11/06/2013 10:15,11/06/2013,10:15,75,115,"12, RUE LINOIS",,1_75115_1316,,"12, RUE LINOIS, 75015 Paris",RUE ROBERT DE FLERS,VU,RESPONSIBLE,Scoo50-125,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"12, RUE LINOIS, 75015 Paris",48.8485543,2.2822428,spring
15/04/2012 00:20,15/04/2012,00:20,75,115,"1, RUE SAINT CHARLES",,1_75115_1368,,"1, RUE SAINT CHARLES, 75015 Paris",RUE DE JAVEL,VL,RESPONSIBLE,VL,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,Indem,VICTIM,Pass,BL,RESPONSIBLE,,,,"1, RUE SAINT CHARLES, 75015 Paris",48.8524829,2.2905966,spring
26/09/2012 21:20,26/09/2012,21:20,75,115,QUAI DE GRENELLE,,1_75115_1373,,"QUAI DE GRENELLE, 75015 Paris",RUE DU THEATRE,Scoo50-125,RESPONSIBLE,VL,VICTIM,,,Cond,BL,RESPONSIBLE,Cond,Indem,VICTIM,,,,,,,"QUAI DE GRENELLE, 75015 Paris",48.8518912,2.2851524,autumn
17/10/2012 14:00,17/10/2012,14:00,75,115,"32, BOULEVARD VICTOR",,1_75115_1376,,"32, BOULEVARD VICTOR, 75015 Paris",RUE DE LA PORTE D ISSY,VU,RESPONSIBLE,Tram,VICTIM,,,Cond,Indem,VICTIM,Cond,Indem,RESPONSIBLE,Pass,BL,VICTIM,,,,"32, BOULEVARD VICTOR, 75015 Paris",48.8342821,2.2835648,autumn
25/02/2013 13:10,25/02/2013,13:10,75,115,"27, BOULEVARD VICTOR",,1_75115_1376,,"27, BOULEVARD VICTOR, 75015 Paris",RUE DESNOUETTES,VL,RESPONSIBLE,Cyclo,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"27, BOULEVARD VICTOR, 75015 Paris",48.8345045,2.2842533,winter
10/11/2012 14:30,10/11/2012,14:30,75,115,"5, RUE DU THEATRE",,1_75115_1416,,"5, RUE DU THEATRE, 75015 Paris",RUE ROBERT DE FLERS,VL,RESPONSIBLE,VL,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"5, RUE DU THEATRE, 75015 Paris",48.8504389,2.2846834,autumn
05/02/2013 20:15,05/02/2013,20:15,75,115,"321, RUE LECOURBE",,1_75115_1425,,"321, RUE LECOURBE, 75015 Paris",VILLA THORETON,VL,RESPONSIBLE,VL,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,Indem,VICTIM,Pass,BL,VICTIM,Pass,BL,VICTIM,"321, RUE LECOURBE, 75015 Paris",48.8368897,2.2857525,winter
03/03/2012 14:20,03/03/2012,14:20,75,115,"70, AVENUE EMILE ZOLA",,1_75115_1443,,"70, AVENUE EMILE ZOLA, 75015 Paris",RUE SAINT CHARLES,Moto>125,RESPONSIBLE,,,,,Pi̩to,BL,RESPONSIBLE,Cond,Indem,RESPONSIBLE,,,,,,,"70, AVENUE EMILE ZOLA, 75015 Paris",48.84639139999999,2.284945,winter
03/09/2012 15:45,03/09/2012,15:45,75,115,RUE DE LA CONVENTION,,1_75115_1457,,"RUE DE LA CONVENTION, 75015 Paris",RUE DE LOURMEL,VL,RESPONSIBLE,,,,,Cond,Indem,RESPONSIBLE,Pi̩to,BL,RESPONSIBLE,,,,,,,"RUE DE LA CONVENTION, 75015 Paris",48.8404276,2.289397,summer
20/06/2012 10:00,20/06/2012,10:00,75,115,"9, PLACE CHARLES MICHELS",,1_75115_1459,,"9, PLACE CHARLES MICHELS, 75015 Paris",RUE LINOIS,VL,RESPONSIBLE,Bicy,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"9, PLACE CHARLES MICHELS, 75015 Paris",48.8468905,2.2862845,spring
20/06/2013 16:50,20/06/2013,16:50,75,115,"79, RUE SAINT CHARLES",,1_75115_1486,,"79, RUE SAINT CHARLES, 75015 Paris",RUE BEAUGRENELLE,VL,RESPONSIBLE,,,,,Pi̩to,BL,RESPONSIBLE,Cond,Indem,RESPONSIBLE,,,,,,,"79, RUE SAINT CHARLES, 75015 Paris",48.8474057,2.2864385,spring
02/11/2012 16:10,02/11/2012,16:10,75,115,"FACE 27, QUAI DE GRENELL",,1_75115_1512,,"FACE 27, QUAI DE GRENELL, 75015 Paris",RUE DU DOCTEUR FINLAY,VL,RESPONSIBLE,VL,VICTIM,VL,VICTIM,Cond,Indem,RESPONSIBLE,Cond,Indem,VICTIM,Cond,Indem,VICTIM,Pass,BL,VICTIM,"FACE 27, QUAI DE GRENELL, 75015 Paris",48.8421616,2.2927665,autumn
16/04/2012 18:05,16/04/2012,18:05,75,115,"87, RUE DE LOURMEL",,1_75115_1539,,"87, RUE DE LOURMEL, 75015 Paris",RUE DE L EGLISE,VL,RESPONSIBLE,Bicy,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"87, RUE DE LOURMEL, 75015 Paris",48.84439279999999,2.2870981,spring
27/01/2013 19:15,27/01/2013,19:15,75,115,"30, RUE DE L EGLISE",,1_75115_1539,,"30, RUE DE L EGLISE, 75015 Paris",RUE DE LOURMEL,VL,RESPONSIBLE,Bicy,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"30, RUE DE L EGLISE, 75015 Paris",48.8445671,2.2870232,winter
12/10/2013 11:54,12/10/2013,11:54,75,115,"87, RUE DE LOURMEL",,1_75115_1539,,"87, RUE DE LOURMEL, 75015 Paris",RUE DE L EGLISE,VL,RESPONSIBLE,,,,,Cond,Indem,RESPONSIBLE,Pi̩to,BL,RESPONSIBLE,,,,,,,"87, RUE DE LOURMEL, 75015 Paris",48.84439279999999,2.2870981,autumn
07/05/2012 15:40,07/05/2012,15:40,75,115,"139, AVENUE FELIX FAURE",,1_75115_1574,,"139, AVENUE FELIX FAURE, 75015 Paris",RUE BOUILLON LAFONT,Moto>125,RESPONSIBLE,,,,,Cond,BL,RESPONSIBLE,Pi̩to,BL,RESPONSIBLE,,,,,,,"139, AVENUE FELIX FAURE, 75015 Paris",48.8373635,2.2798996,spring
02/05/2012 15:45,02/05/2012,15:45,75,115,"45, AVENUE FELIX FAURE",,1_75115_1598,,"45, AVENUE FELIX FAURE, 75015 Paris",RUE DE LA CONVENTION,VL,RESPONSIBLE,,,,,Cond,Indem,RESPONSIBLE,Pi̩to,BH,RESPONSIBLE,,,,,,,"45, AVENUE FELIX FAURE, 75015 Paris",48.8407333,2.2874667,spring
27/06/2012 16:35,27/06/2012,16:35,75,115,"114, RUE DE LA CONVENTIO",,1_75115_1598,,"114, RUE DE LA CONVENTIO, 75015 Paris",AVENUE FELIX FAURE,Scoo<=50,RESPONSIBLE,,,,,Cond,Indem,RESPONSIBLE,Pi̩to,BL,RESPONSIBLE,,,,,,,"114, RUE DE LA CONVENTIO, 75015 Paris",48.8408428,2.2880413,summer
28/11/2012 00:15,28/11/2012,00:15,75,115,"109, RUE DE LA CONVENTIO",,1_75115_1598,,"109, RUE DE LA CONVENTIO, 75015 Paris",AVENUE FELIX FAURE,Scoo50-125,RESPONSIBLE,,,,,Cond,Indem,RESPONSIBLE,Pi̩to,BL,RESPONSIBLE,,,,,,,"109, RUE DE LA CONVENTIO, 75015 Paris",48.8410646,2.2881566,autumn
11/10/2013 06:20,11/10/2013,06:20,75,119,"98, AVENUE DE FLANDRE",,,,"98, AVENUE DE FLANDRE, 75019 Paris",,VL,RESPONSIBLE,,,,,Pass,BL,RESPONSIBLE,Pass,BL,RESPONSIBLE,Pass,BL,RESPONSIBLE,,,,"98, AVENUE DE FLANDRE, 75019 Paris",48.8906465,2.3773259,autumn
12/07/2013 09:55,12/07/2013,09:55,75,119,"151, AVENUE DE FLANDRE",,,,"151, AVENUE DE FLANDRE, 75019 Paris",,VL,RESPONSIBLE,,,,,Cond,Indem,RESPONSIBLE,Pi̩to,BL,RESPONSIBLE,,,,,,,"151, AVENUE DE FLANDRE, 75019 Paris",48.89352040000001,2.3796382,summer
07/03/2012 14:15,07/03/2012,14:15,75,119,"96, RUE CURIAL",,,,"96, RUE CURIAL, 75019 Paris",,VU,RESPONSIBLE,,,,,Cond,Indem,RESPONSIBLE,Pi̩to,BL,RESPONSIBLE,,,,,,,"96, RUE CURIAL, 75019 Paris",48.8963765,2.3761662,winter
30/04/2012 19:00,30/04/2012,19:00,75,119,PORTE D AUBERVILLIERS,,,,"PORTE D AUBERVILLIERS, 75019 Paris",,"PL>7,5",RESPONSIBLE,VL,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,Pass,BL,VICTIM,,,,"PORTE D AUBERVILLIERS, 75019 Paris",48.89945489999999,2.3702026,spring
22/10/2012 10:00,22/10/2012,10:00,75,119,BPE VILLETTE AUBERVILLIE,,,,"BPE VILLETTE AUBERVILLIE, 75019 Paris",,VL,RESPONSIBLE,Moto50-125,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"BPE VILLETTE AUBERVILLIE, 75019 Paris",48.89061359999999,2.3867083,autumn
25/06/2013 18:15,25/06/2013,18:15,75,119,PORTE D AUBERVILLIERS,,,,"PORTE D AUBERVILLIERS, 75019 Paris",,VL,RESPONSIBLE,VL,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"PORTE D AUBERVILLIERS, 75019 Paris",48.89945489999999,2.3702026,summer
08/02/2013 08:45,08/02/2013,08:45,75,119,BPE VILLETTE AUBERVILLIE,,,,"BPE VILLETTE AUBERVILLIE, 75019 Paris",,VL,RESPONSIBLE,VL,VICTIM,VU,VICTIM,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,Cond,Indem,VICTIM,,,,"BPE VILLETTE AUBERVILLIE, 75019 Paris",48.89061359999999,2.3867083,winter
25/04/2012 18:20,25/04/2012,18:20,75,119,BD PERIPHERIQUE,,,,"BD PERIPHERIQUE, 75019 Paris",,Scoo50-125,RESPONSIBLE,,,,,Cond,BL,RESPONSIBLE,,,,,,,,,,"BD PERIPHERIQUE, 75019 Paris",48.8896721,2.396128,spring
05/12/2013 13:00,05/12/2013,13:00,75,119,"91, RUE MANIN",,1_75119_10253,,"91, RUE MANIN, 75019 Paris",RUE DE CRIMEE,VL,RESPONSIBLE,Scoo<=50,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"91, RUE MANIN, 75019 Paris",48.8830931,2.3849323,autumn
05/02/2013 13:50,05/02/2013,13:50,75,119,"79, RUE DE BELLEVILLE",,1_75119_10266,,"79, RUE DE BELLEVILLE, 75019 Paris",RUE CLAVEL,Scoo<=50,RESPONSIBLE,VL,RUN AWAY,,,Cond,BL,RESPONSIBLE,,,,,,,,,,"79, RUE DE BELLEVILLE, 75019 Paris",48.8737447,2.3838605,winter
03/04/2013 13:55,03/04/2013,13:55,75,119,"44, RUE DES ALOUETTES",,1_75119_10267,,"44, RUE DES ALOUETTES, 75019 Paris",RUE DU TUNNEL,VU,RESPONSIBLE,,,,,Cond,Indem,RESPONSIBLE,Pi̩to,BL,RESPONSIBLE,,,,,,,"44, RUE DES ALOUETTES, 75019 Paris",48.8786886,2.3857914,spring
26/06/2012 11:40,26/06/2012,11:40,75,119,AVENUE JEAN JAURES,,1_75119_10325,,"AVENUE JEAN JAURES, 75019 Paris",RUE D HAUTPOUL,VL,RESPONSIBLE,Scoo50-125,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"AVENUE JEAN JAURES, 75019 Paris",48.8864087,2.3837499,summer
15/05/2012 17:50,15/05/2012,17:50,75,119,"1, PLACE AUGUSTE BARON",,1_75119_10381,,"1, PLACE AUGUSTE BARON, 75019 Paris",ECH VILLETTE-DF/19,Moto>125,RESPONSIBLE,,,,,Cond,BL,RESPONSIBLE,,,,,,,,,,"1, PLACE AUGUSTE BARON, 75019 Paris",48.9001355,2.3873175,spring
09/08/2013 00:20,09/08/2013,00:20,75,119,PLACE AUGUSTE BARON,,1_75119_10381,,"PLACE AUGUSTE BARON, 75019 Paris",ECH VILLETTE-DF/19,VL,RESPONSIBLE,Cyclo,VICTIM,,,Cond,BL,VICTIM,,,,,,,,,,"PLACE AUGUSTE BARON, 75019 Paris",48.9001355,2.3873175,summer
27/03/2012 18:50,27/03/2012,18:50,75,119,PLACE AUGUSTE BARON,,1_75119_10384,,"PLACE AUGUSTE BARON, 75019 Paris",BOULEVARD DE LA COMMANDERIE,Moto>125,RESPONSIBLE,VU,VICTIM,,,Cond,BL,RESPONSIBLE,Cond,Indem,VICTIM,,,,,,,"PLACE AUGUSTE BARON, 75019 Paris",48.9001355,2.3873175,spring
27/08/2012 05:05,27/08/2012,05:05,75,119,PLACE AUGUSTE BARON,,1_75119_10384,,"PLACE AUGUSTE BARON, 75019 Paris",BOULEVARD DE LA COMMANDERIE,VL,RESPONSIBLE,Moto>125,VICTIM,,,Cond,BL,VICTIM,Cond,Indem,RESPONSIBLE,,,,,,,"PLACE AUGUSTE BARON, 75019 Paris",48.9001355,2.3873175,summer
06/08/2012 12:10,06/08/2012,12:10,75,119,AVENUE DE LA PORTE DE LA,,1_75119_10457,,"AVENUE DE LA PORTE DE LA, 75019 Paris",RUE DU CHEMIN DE FER,Moto>125,RESPONSIBLE,"PL<=7,5",VICTIM,,,Cond,BL,RESPONSIBLE,Cond,Indem,VICTIM,,,,,,,"AVENUE DE LA PORTE DE LA, 75019 Paris",48.8997957,2.3879982,summer
16/01/2013 06:00,16/01/2013,06:00,75,119,AVENUE DE LA PORTE DE LA,,1_75119_10457,,"AVENUE DE LA PORTE DE LA, 75019 Paris",PLACE AUGUSTE BARON,Scoo<=50,RESPONSIBLE,"PL>7,5",VICTIM,,,Cond,BL,RESPONSIBLE,Cond,Indem,VICTIM,,,,,,,"AVENUE DE LA PORTE DE LA, 75019 Paris",48.8997957,2.3879982,winter
02/12/2013 17:00,02/12/2013,17:00,75,119,"1, RUE EDGAR VARESE",,1_75119_10521,,"1, RUE EDGAR VARESE, 75019 Paris",RUE ADOLPHE MILLE,Cyclo,RESPONSIBLE,,,,,Cond,BL,RESPONSIBLE,,,,,,,,,,"1, RUE EDGAR VARESE, 75019 Paris",48.8890812,2.3887171,autumn
09/08/2013 04:50,09/08/2013,04:50,75,119,"/, PLACE AUGUSTE BARON",,1_75119_10542,,"/, PLACE AUGUSTE BARON, 75019 Paris",ECH VILLETTE-DD/19,Moto>125,RESPONSIBLE,VU,VICTIM,VL,VICTIM,Cond,BL,RESPONSIBLE,Cond,Indem,VICTIM,Cond,Indem,VICTIM,,,,"/, PLACE AUGUSTE BARON, 75019 Paris",48.9001355,2.3873175,summer
23/10/2012 20:50,23/10/2012,20:50,75,119,"1, RUE DU GENERAL BRUNET",,1_75119_10604,,"1, RUE DU GENERAL BRUNET, 75019 Paris",RUE DE CRIMEE,VL,RESPONSIBLE,,,,,Cond,Indem,RESPONSIBLE,Pi̩to,BL,RESPONSIBLE,,,,,,,"1, RUE DU GENERAL BRUNET, 75019 Paris",48.8798803,2.3897245,autumn
24/12/2013 15:35,24/12/2013,15:35,75,119,"86, RUE BOTZARIS",,1_75119_10604,,"86, RUE BOTZARIS, 75019 Paris",RUE DE CRIMEE,Bicy,RESPONSIBLE,VU,RUN AWAY,,,Cond,BL,RESPONSIBLE,,,,,,,,,,"86, RUE BOTZARIS, 75019 Paris",48.8793442,2.3894297,winter
26/10/2013 15:00,26/10/2013,15:00,75,119,"40, RUE MANIN",,1_75119_10690,,"40, RUE MANIN, 75019 Paris",RUE GOUBET,VU,RESPONSIBLE,VU,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"40, RUE MANIN, 75019 Paris",48.884234,2.3909724,autumn
06/08/2012 22:05,06/08/2012,22:05,75,119,BOULEVARD PERIPHERIQUE E,,1_75119_10793,,"BOULEVARD PERIPHERIQUE E, 75019 Paris",ECH VILLETTE-DD/19,VL,RESPONSIBLE,VL,VICTIM,,,Cond,BL,RESPONSIBLE,Pass,BL,RESPONSIBLE,Cond,Indem,VICTIM,,,,"BOULEVARD PERIPHERIQUE E, 75019 Paris",48.8896721,2.396128,summer
30/03/2012 08:30,30/03/2012,08:30,75,119,"24, RUE DE LA SOLIDARITE",,1_75119_10881,,"24, RUE DE LA SOLIDARITE, 75019 Paris",VILLA MANIN,VL,RESPONSIBLE,,,,,Cond,Indem,RESPONSIBLE,Pi̩to,BL,RESPONSIBLE,,,,,,,"24, RUE DE LA SOLIDARITE, 75019 Paris",48.88415149999999,2.39302,spring
20/09/2013 11:10,20/09/2013,11:10,75,119,"210, AVENUE JEAN JAURES",,1_75119_10885,,"210, AVENUE JEAN JAURES, 75019 Paris",SENTE DES DOREES,VU,RESPONSIBLE,Moto>125,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"210, AVENUE JEAN JAURES, 75019 Paris",48.8883344,2.392958,summer
07/12/2013 19:45,07/12/2013,19:45,75,119,RUE COMPANS,,1_75119_10904,,"RUE COMPANS, 75019 Paris",RUE EUGENIE COTTON,VL,RUN AWAY,,,,,Pi̩to,BL,RUN AWAY,,,,,,,,,,"RUE COMPANS, 75019 Paris",48.87878980000001,2.3926091,autumn
18/07/2012 18:00,18/07/2012,18:00,75,119,"9, SENTE DES DOREES",,1_75119_10926,,"9, SENTE DES DOREES, 75019 Paris",ALLEE DARIUS MILHAUD,Moto>125,RESPONSIBLE,,,,,Cond,Tu̩,RESPONSIBLE,,,,,,,,,,"9, SENTE DES DOREES, 75019 Paris",48.8870912,2.3937384,summer
06/07/2012 11:50,06/07/2012,11:50,75,119,"213, RUE DE BELLEVILLE",,1_75119_11030,,"213, RUE DE BELLEVILLE, 75019 Paris",RUE COMPANS,Scoo<=50,RESPONSIBLE,,,,,Cond,BL,RESPONSIBLE,,,,,,,,,,"213, RUE DE BELLEVILLE, 75019 Paris",48.87557409999999,2.3946211,summer
28/09/2012 14:30,28/09/2012,14:30,75,119,"1, PLACE DE LA PORTE DE",,1_75119_11053,,"1, PLACE DE LA PORTE DE, 75019 Paris",ECH PANTIN-DB/19,VL,RESPONSIBLE,Scoo50-125,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"1, PLACE DE LA PORTE DE, 75019 Paris",48.8895862,2.3967848,autumn
30/12/2013 15:00,30/12/2013,15:00,75,119,AVENUE DE LA PORTE DE PA,,1_75119_11144,,"AVENUE DE LA PORTE DE PA, 75019 Paris",ECH PANTIN-CV/19,VL,RESPONSIBLE,Moto>125,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"AVENUE DE LA PORTE DE PA, 75019 Paris",48.8997957,2.3879982,winter
29/11/2012 22:50,29/11/2012,22:50,75,119,AVENUE DE LA PORTE DE PA,,1_75119_11167,,"AVENUE DE LA PORTE DE PA, 75019 Paris",PLACE DE LA PORTE DE PANTIN,VL,RESPONSIBLE,Scoo50-125,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"AVENUE DE LA PORTE DE PA, 75019 Paris",48.8997957,2.3879982,autumn
23/09/2012 20:05,23/09/2012,20:05,75,119,"253, RUE DE BELLEVILLE",,1_75119_11216,,"253, RUE DE BELLEVILLE, 75019 Paris",RUE DU DOCTEUR POTAIN,VL,RESPONSIBLE,Scoo50-125,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"253, RUE DE BELLEVILLE, 75019 Paris",48.8756502,2.3981796,autumn
20/12/2012 09:40,20/12/2012,09:40,75,119,"253, RUE DE BELLEVILLE",,1_75119_11216,,"253, RUE DE BELLEVILLE, 75019 Paris",RUE DU DOCTEUR POTAIN,VL,RESPONSIBLE,Moto>125,VICTIM,,,Cond,Indem,RESPONSIBLE,Cond,BL,VICTIM,,,,,,,"253, RUE DE BELLEVILLE, 75019 Paris",48.8756502,2.3981796,autumn
